,text,emojis,toxic,severe_toxic,obscene,threat,insult,identity_hate
566,#Conservatives do NOT represent all Canadians.   They are Authoritarian scum.   #cdnpoli #onpoli URL,,0.10205899,0.009612203,0.045589607,0.0037255897,0.039517988,0.009991378
567,"#Ford's attorney says she's receiving death threats and has had to move her family to safety"". Where's the proof that #Democrats #Antifa are not doing this to promote this circus?""",,0.0592691,0.008454525,0.03316124,0.003310981,0.03125222,0.008351315
568,"#MAGA #KAG2018 U.S. becomes EU’s top supplier of soybeans, strengthening President Trump’s trade deal - URL",,0.09717391,0.008999515,0.032938328,0.0034943442,0.04022508,0.013927235
569,#scottgimple ruined #TheWalkingDead and now he is doing the same to #FearTWD . Hope the checks cash forever because he should never get another job. #AMC,,0.07577814,0.008754603,0.03474532,0.0034642844,0.031876,0.009686464
570,#PNP. Results are not out yet for the PNP Vice Presidential race. Those supporting Damion Crawford feel comfotable that he is in.,,0.08278709,0.009211372,0.033127032,0.0034966478,0.035536144,0.008894529
571,#BetoORourke Continues Attack on @USER Pushes for #GunControl @USER URL,,0.06916392,0.008035324,0.030404216,0.0034188288,0.028897712,0.0092984885
572,Another season for Tom Brady to give it to these niggas,,0.057707157,0.007890364,0.025795976,0.0032485935,0.027794333,0.008026905
573,"#WCW goes to my beautiful and sexy @USER Without you I would be lost, you have brought me from the dark and into the light and you are my world. Love you so much. URL",,0.05997567,0.0074167126,0.029256878,0.0032570346,0.024518667,0.008675322
574,#WeLoveShawnBecause he is the reason we the whole #MendesArmy smile everyday and just seeing him happy makes millions of us happier,,0.076727755,0.008812271,0.033407982,0.003277626,0.036189724,0.009287158
575,",,,just giving #Antifa what they asked for. So what is the problem? URL",,0.06741531,0.0078600785,0.028508307,0.0032524527,0.027147235,0.008589707
576,#Chequers is chuckers. A reminder to @USER @USER 👇  EEA/EFTA (Norway) are ruled out. Move to CETA+++ (Canada) URL,👇,0.05636157,0.008450712,0.029813508,0.0033310237,0.026581438,0.008595971
577,@USER This is one of my favorite quotes on the internet. He is so confident that he bends maths to his will.  That's hardcore.,,0.08199551,0.010667095,0.048602674,0.0036173796,0.042119883,0.009569558
578,26. Biggest accomplishment? school,,0.06147848,0.008550324,0.02881086,0.0035240916,0.030854115,0.008783131
579,"#LifeIsButepu when you are black and can say the word nigga"". Feel me my niggas??? URL",,0.11598675,0.009125396,0.045903213,0.0037548945,0.0396811,0.010128666
580,"#Emmys host #MichaelChe says that #OnlyWhitePeople #ThankJesus at award shows are #Republicans, #ExCrackheads ! #Liberals which one is the #Pope ~ #Republican or #ExCrackheads ? #EmmyAwards2018 roasted 4 mocking Middle America, ratings hit all-time low! URL",,0.06991858,0.00817184,0.03400634,0.0031807944,0.0317682,0.007956746
581,#StaffPick: 'A human rights crisis': US accused of failing to protect citizens from gun violence URL,,0.08890776,0.008770001,0.039775424,0.0036060866,0.039973944,0.010156016
582,"#BenJones, Assistant Director of @USER at @USER Republican Party, Conservatives, and the Future of Capital Punishment. URL @USER @USER @USER @USER @USER #deathpenalty",,0.064966284,0.00930511,0.03599185,0.00348402,0.03326402,0.008673472
583,"#BREAKING: #ChristineBlasey Ford Published Eight studies about #Abortion Pill"" and Works for Company that Produces It  URL   #CorceptTherapeutics Inc.  $CORT #RU486 #Liberals  #Kavanaugh v #CORT #RoevWade #KavanaughConfirmation  @USER @USER URL",,0.0856752,0.008679903,0.03774566,0.0033600847,0.034762766,0.008995685
584,#Austerity Low pay #TuitionFees  Lack of housing Wages falling #UniversalCredit Unaffordable rents #NHS crisis Crap railways Empty shops #Brexit No deal exit from EU #Windrush #Grenfell   In just 8 short years the @USER have completely fucked the UK,,0.090172924,0.008937655,0.03992548,0.0032902965,0.03940839,0.011557087
585,"#YehUnDinonKiBaatHai i have a special corner for people who define simplicity is the real beauty and after a long time, there is @USER among so many actresses who is personifying this in true sense.   She is just so stunning naturally.❤️💕 URL",❤💕,0.058637425,0.0077286274,0.03075263,0.003125575,0.032159004,0.008753428
586,10 minutes in to Instinct and I love it #AlanCummings #Instinct #Intriguing,,0.08621898,0.008758233,0.033061817,0.0036751218,0.03370806,0.009007906
587,"@USER #ThoseThatAreTheLoudest are afraid, JUSTICE is coming #Bono is a scam just like the #ClintonFoundation #PedoWood #Haiti URL",,0.06271837,0.0073947455,0.029449806,0.0030935013,0.025964484,0.0087124305
588,@USER @USER @USER @USER @USER Look no further than Chicago or Baltimore as examples of strict gun control laws NOT being effective.,,0.077276364,0.0087151285,0.034414317,0.00358043,0.033390447,0.009091616
589,#WeLoveSergioBecause he is a angel and is so pure and so sweet and loves and supports us as much as we love and support him not to mention he is the dancing KING in irl. Love you seg 💓 @USER URL,💓,0.07125651,0.008860348,0.035304014,0.003384692,0.032009732,0.009315472
590,"#Republican #DevinNunes Says Liberals, Antifa Are ‘Causing All of These Riots’ Because ‘We're Winning’ - Newsweek URL",,0.091322415,0.008557271,0.03344466,0.0033476048,0.03671585,0.008991898
591,"3 days before BBC Radio 2’s Festival in a Day, they decide to tell us that their headline act isn’t coming anymore. Thanks a lot, now I’ve paid a fortune to see a tonne of acts who are shit and who are of no interest to me 😑👍🏻",😑👍🏻,0.07694776,0.00911095,0.042381104,0.0033447423,0.036766812,0.009078661
592,#tytlive Trump needs to go because he is a danger to the country and the world.  Any way we can get rid of him is good,,0.060668968,0.0073796166,0.027693706,0.0031356346,0.028704008,0.008816204
593,"#ConstitutionalDecay isn’t an abstraction. It manifests in every debate where words written in 1787 fall short of providing a useful or relevant framework in 2018. It’s at the root of issues as diverse as gun control, abortion, data privacy, and healthcare. For instance, 8/",,0.085811734,0.009176787,0.0388121,0.0033470958,0.036936298,0.009055345
594,"@USER #DavidHogg, you're nobody.",,0.0727877,0.009194875,0.036933593,0.0036477125,0.033037495,0.008988406
595,@USER And she is a sweetheart.  I hope she gets well soon. Be patient and strong Mr. Capullo.,,0.12199042,0.010385961,0.0562398,0.0037423759,0.051199116,0.01080363
596,"#BBCbias   #wato   Conservatives built more than twice as much council housing as Labour, who wrecked the economy and almost bankrupted the country ! URL",,0.049102195,0.0069042505,0.023787668,0.003152332,0.02466494,0.008087305
597,@USER Chicago's gun control is so effective it's eliminated crime completely.  Not.,,0.07666822,0.007957714,0.03164432,0.0032826099,0.03215533,0.009037554
598,11:11 @USER follows me!,,0.06890031,0.009129217,0.036083627,0.0036004337,0.034134585,0.00929606
599,"#Room25 is actually incredible, Noname is the shit, always has been,  and I’m seein her in like 5 days in Melbourne. Life is good. Have a nice day.",,0.10181981,0.008205703,0.035801735,0.0032210494,0.040400315,0.010508023
600,#CNN irrationally argues 4 legalising #abortion in #Ireland based on the murder of an infant in 1984. #Liberals can't think #Savethe8th #8thAmendment #8thref #ccot #PJNET #tcot URL #BlueWave #conservatives #teaparty #LovethemBoth Don't #Repealthe8th URL,,0.085648336,0.008891843,0.033702597,0.0034634578,0.036133084,0.0115057025
601,"28, 27, 25 and 21 but like,, it’s still really miserable and unpleasant for us?? And like they even told me how they weren’t happy and would have got divorced before I was even born so I’m like cool cool I was literally born into hatred that’s awesome no wonder I’m such a fuckup",,0.103906,0.008666837,0.04320651,0.0033990634,0.047910925,0.008840417
602,"#RosieRules #FanClub  Rosie: “Never fails. No matter where I go or where Mom takes me, the fan club starts to follow. Mom pets and talks to all of them so they think she is pretty cool. Wait til they figure out it is Dad who has mints in his pockets 😂” URL",😂,0.07678152,0.008109544,0.037354287,0.0033742173,0.034519393,0.009192005
603,@USER @USER Awe cute he is cute,,0.0703499,0.008957838,0.032878354,0.0037067772,0.031142155,0.008917543
604,"#VaginalDavis is a radical performer, educator, and artist who embraces life at the margins of multiple identities. She is an intersex “terrorist drag” queen of Black Creole, Mexican, and German Jewish roots born in Los Angeles, CA sometime around the 60s!",,0.10127618,0.008657182,0.036807533,0.003641718,0.044397775,0.009802525
605,@USER @USER She is literally everything 👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼,👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼,0.072288826,0.009073583,0.03603862,0.0034831958,0.033680648,0.009323348
606,@USER Ah it's a she and she is called George 🐅🐅🐅🐅🐅🐅,🐅🐅🐅🐅🐅🐅,0.0674505,0.009243574,0.034116298,0.0038881109,0.03347617,0.00927833
607,"#MyUniqueHeritage  I have a separate family tree just for personalities, but I haven’t made it past my mom yet.",,0.075443715,0.00870442,0.033437707,0.0034743918,0.03659015,0.008865605
608,"#WednesdayWisdom #loveLibraries #Lovetoread Share with us, what you are reading this Wednesday? URL",,0.079958916,0.008771411,0.035805512,0.0035868152,0.03278944,0.009564832
609,"#DeSantis=DeRacist, as bad a choice as he is, he “distanced” himself from the Prez’s comments today questioning any deaths in Puerto Rico from Hurricane Maria @USER @USER #whataputz",,0.08530963,0.008782014,0.039542917,0.0033115963,0.038989227,0.008733475
610,@USER #Google is awesome,,0.11282884,0.009358994,0.048244085,0.0035466198,0.0476175,0.010111141
611,"#Kavanaugh #ProfessorChristineFord This started a story he said, she said. Now it's become Liberals vs Conservatives URL",,0.08847045,0.009603949,0.044651754,0.0035896027,0.037553757,0.009732675
612,"#Groomhaircuts : Hmmn hm, nutten nuh change, but the #Weather..    #LastLeg..#WaveCuts #YouthCuts #StraightRazors #Snip💇🤵🏿🤵🏼🤵🏿🤵🏽💆🔥🔥 #Groom🇯🇲📲 #7sBarbershop #SouthOrangeVillage URL",💇🤵🏿🤵🏼🤵🏿🤵🏽💆🔥🔥📲,0.083159745,0.009449948,0.041877896,0.0035448775,0.035554893,0.00933863
613,0-1 lost my acca on the first fucking fight cba,,0.06079471,0.008576237,0.030560985,0.0032556741,0.028545981,0.0083913095
614,@USER @USER I'll use that one the next time im in a gun control debate or in a debate about free speech or taxes. Yes you can choose to be irresponsible or choose not to be. I argue responsible. Whats wrong with that? Don't justify murder by saying it was never alive or its my right.,,0.099093415,0.009839687,0.04725638,0.003868715,0.049687468,0.009521361
615,@USER @USER Who the hell does he think he is?,,0.08659501,0.009061312,0.03590095,0.003437906,0.036795426,0.009302306
616,@USER @USER @USER She is just nasty,,0.058997884,0.008821284,0.032435305,0.0034995503,0.029400526,0.009063594
617,#LiberalismIsAMentalDisorder #Hypocrites #DemocratsHateAmerica #DemocratsAreDangerous EVERYTHING LIBERALS TOUCH TURNS TO ABSOLUTE SHIT. URL,,0.10314909,0.0093478635,0.046282545,0.003565967,0.04541956,0.010080156
618,#WednesdayWisdom Extreme weather and road conditions make driving dangerous and stressful.  Please be safe if you are effected by the #HurricaneFlorerence #SafetyFirst,,0.084819905,0.008669394,0.043081,0.0034728386,0.039892007,0.0093416795
619,...veer left by the old church...,,0.07860233,0.008757649,0.034111455,0.0037199075,0.03424758,0.009315002
620,#HurricanceFlorence she is on her way... #praywithoutceasing,,0.058336437,0.008065482,0.028858991,0.0032997613,0.027781561,0.008458883
621,#ANTIFA grueling training! Goes much better in the video game.🤣 URL,🤣,0.08276818,0.008289642,0.0328365,0.003464961,0.03357181,0.010914953
622,"$69.64 - Best Price Asmodee Board Game, Various  URL",,0.06832901,0.00827064,0.030489702,0.0035190783,0.031566724,0.00876234
623,#NICKIDAGOAT😤❤️❤️❤️ she is!!!,😤❤❤❤,0.07564477,0.009062832,0.034894742,0.0036795193,0.035428684,0.009557061
624,@USER He is good at getting to the truth.,,0.084439486,0.0090959,0.033151783,0.0034338082,0.03131715,0.010409325
625,#NOWPLAYING Interview with Monique Rochon she is starring in “Pulpit Secrets” on September 22 at Landis Theater in Vineland Listen at URL #TheLounge,,0.061526127,0.008520249,0.03136178,0.0033889425,0.02970854,0.008807083
626,#NBA2KFreeAgent We are looking for a 3rd member for our Crew. We don’t have good records but only reason is due to having random teammates. Hmu if you are interested. 86 Pure Slasher PG and a 85 Pure Sharp SG.,,0.09016952,0.009207869,0.036458205,0.0035915459,0.03973768,0.009669353
627,"#shugurrgiveaway here is craig, he is wearing a swag PARTY HAT. Thank you shugurr for being such an inspiration to me and helping me realize I LOVE art. You're the best!",,0.095826685,0.008982423,0.037406877,0.0036645476,0.03911436,0.0096797515
628,"#Hollywood #Liberals have been threatening this since Reagan, Bush, W. Bush and now Trump. But none of you have made the move. #EmptyThreats Michael Moore says he'll move to #Canada if new film leads to trouble"" URL",,0.092925586,0.008832983,0.039984595,0.0033327374,0.03641734,0.008652109
629,88% of these niggas have podcasts and YouTube channels dedicated to this and shit ain’t getting solved so URL,,0.08831295,0.008832532,0.03765156,0.0036318433,0.03584258,0.009857514
630,*smexy was at the beach in a long chair asleep with a cigarette and wine in his hands* #openRp,,0.10284016,0.009265089,0.04242465,0.0036256074,0.04305231,0.009781451
631,"@USER He is only pandering to the HRC crowd, BLM, and ANTIFA. Yeah, that’s really who Texas needs in office. God bless Texas! #VoteRedNov6",,0.100124866,0.009714544,0.043768376,0.0039281338,0.042333793,0.010100809
632,Anytime I randomly bust out laughing it’s because I remembered some dumb shit Albria said 😭😭,😭😭,0.11969834,0.009633562,0.053693656,0.0037613162,0.052871834,0.011048215
